36.524502,-92.751999,459
40.059612,-83.009933,859
39.955685,-74.874466,1007
40.75375,-73.885437,1624
40.710339,-81.885284,2623
35.517879,-82.469681,5431
43.692337,-70.270424,5523
42.456135,-72.344215,6481
36.03521,-83.950249,6701
32.363758,-94.873947,8418
35.639874,-83.687721,9341
35.642799,-83.695915,9343
42.518417,-76.556999,12249
34.591991,-84.208107,17468
40.86404,-73.878288,18537
38.216927,-85.762497,18867
35.811588,-78.713982,19380
38.613323,-90.258934,20249
36.758217,-91.880905,21761
35.497227,-82.608856,22017
42.077522,-72.558563,22580
36.615578,-88.321381,22589
39.208076,-76.658577,23074
39.950382,-86.264549,23309
35.169346,-81.05629,23828
39.560318,-76.283745,24160
32.731949,-97.116386,25330
42.286526,-72.653793,25424
43.34066,-83.164528,25565
38.982613,-94.812531,26642
40.128613,-75.340515,26897
35.957191,-83.866592,27567
40.742096,-73.987572,28483
29.645634,-82.345909,28763
29.645353,-82.343742,28773
38.953266,-75.934799,29012
38.957569,-75.93177,30085
40.227844,-83.036621,30534
38.776043,-76.069687,31082
39.871071,-86.161232,31699
43.338379,-70.550728,31819
39.90163,-86.175911,32443
39.936066,-86.118439,32607
40.811333,-82.023102,32893
39.009678,-77.095146,32985
42.011364,-93.638145,33012
38.999882,-86.59021,34665
39.585384,-86.182289,35126
38.938217,-76.49659,36119
39.027634,-76.796936,36436
41.814323,-88.070099,37196
41.813972,-88.068817,37197
38.078102,-85.610085,38379
39.065994,-76.504898,38489
38.654652,-90.347107,41426
39.910755,-86.424187,41802
42.226807,-71.229027,41896
39.789318,-84.890862,42007
39.627743,-86.380142,42060
38.771923,-85.282578,42343
37.653145,-92.083344,42612
41.084698,-85.163902,42776
39.742039,-89.444275,43106
35.729401,-78.813835,43554
37.82851,-79.857574,43781
40.101246,-76.323044,44146
38.767632,-77.215584,44155
40.546528,-75.083557,44159
40.318806,-75.87133,44165
39.650627,-79.988327,44166
40.328682,-76.730431,44174
40.651798,-75.454597,44200
42.098446,-80.050003,44214
39.994823,-76.525269,44231
36.7384,-93.128662,44260
40.107903,-77.03672,44338
38.347412,-75.605858,44581
38.343811,-75.60585,44683
38.836849,-77.598541,44793
40.286655,-79.398224,44870
35.796909,-78.688995,44981
35.16766,-81.05687,46202
42.41663,-71.09655,46319
41.665699,-83.674103,46322
38.884254,-77.142738,46327
30.383759,-97.025719,46335
37.861115,-79.565437,46343
38.883358,-77.106964,46581
38.915703,-77.108826,46582
38.911377,-77.10849,46583
32.966671,-95.298874,46657
40.385986,-75.151962,46662
40.101818,-76.316254,46682
38.932724,-76.492966,46728
34.048958,-81.182037,46729
32.605694,-96.983215,46740
35.927807,-79.023872,46744
36.013115,-83.910217,46750
44.939552,-93.195961,46855
44.938332,-93.197914,46856
40.709389,-91.048721,46956
44.937286,-93.19593,46985
36.3727,-80.1483,47078
40.86433,-79.945,47112
38.557934,-81.441483,47142
42.305546,-85.645737,47175
35.574799,-82.605904,47272
35.949524,-78.82518,47286
40.200542,-79.194099,47532
39.328362,-76.620491,48230
33.813538,-84.28347,48555
34.241936,-77.920715,48679
43.654182,-84.256729,50149
38.508274,-90.360184,50209
38.941113,-95.268211,50220
39.69175,-77.949478,50227
29.879728,-95.497734,50230
38.781765,-77.801453,50285
42.387093,-71.107422,50373
39.963856,-82.012428,50390
38.653458,-90.549652,50933
38.899647,-77.260216,51031
43.629982,-85.604706,51368
38.907192,-77.036873,51418
38.943253,-77.021767,51420
38.905899,-77.0308,51435
38.919998,-77.014801,51444
41.38192,-91.25267,51483
38.014748,-84.50634,52282
38.038338,-84.5047,52605
42.386539,-71.108429,52637
35.610252,-80.447685,53329
39.81358,-76.349991,53581
32.605484,-97.457291,53752
42.352711,-71.083122,53753
40.139618,-75.078835,53810
39.062382,-76.484184,53871
35.910019,-86.393036,53900
40.144016,-75.082611,53928
37.546097,-77.645065,54049
38.015823,-84.504768,54115
37.530163,-77.494385,54192
37.556168,-77.533798,54260
37.529835,-77.494476,54291
42.716217,-88.310814,54345
42.716141,-88.31086,54346
38.988266,-77.00528,54406
38.980961,-76.993866,54446
38.94791,-94.683372,54464
43.892242,-69.956955,55110
30.387716,-97.654152,55236
39.571911,-86.187576,56047
39.033443,-77.018204,56087
38.830898,-77.311096,56195
39.230526,-84.47805,56212
33.114437,-97.017021,56213
32.693851,-97.188278,56259
40.470798,-75.171097,56268
40.470402,-75.1717,56269
38.831001,-77.310898,56370
38.831242,-77.31073,56371
38.64838,-90.304306,56393
33.24054,-97.098953,56395
33.0518,-97.022697,56471
38.955399,-95.244003,56560
43.092583,-89.335663,56561
40.789982,-78.01516,56603
36.634457,-78.771889,56607
37.533943,-77.581223,56622
40.659538,-73.976456,56643
40.328587,-74.946289,56661
38.043842,-84.560776,56787
39.037086,-84.459587,57129
40.389858,-74.755959,57145
41.485912,-81.957695,57159
39.665752,-86.106026,57223
38.344898,-75.604301,57224
42.6675,-72.482002,57226
40.663399,-73.977699,57236
